ID de Factura,Sucursal,Tipo Cliente,Genero,Categoria,Precio Unitario,Cantidad,Impuesto 5%,Total,Fecha,Hora,Pago,Costo de Bienes Vendidos,Porcentaje de Margen Bruto,Ingreso Bruto
152-03-4217,URUBO FIDALGA,Normal,Femenino,Lacteos,11.28,9,5.076,106.596,3/17/2019,11:55,Tarjeta de credito,101.52,4.761904762,5.076
533-66-5566,URUBO FIDALGA,Normal,Femenino,Bebidas,51.07,7,17.8745,375.3645,1/12/2019,11:42,Efectivo,357.49,4.761904762,17.8745
124-31-1458,SUR,Miembro,Femenino,Carnes y Embutidos,79.59,3,11.9385,250.7085,1/8/2019,14:30,Efectivo,238.77,4.761904762,11.9385
176-78-1170,URUBO FIDALGA,Miembro,Masculino,Cuidado Personal,33.81,3,5.0715,106.5015,1/26/2019,15:11,Monedero electrónico,101.43,4.761904762,5.0715
361-59-0574,REYES,Miembro,Masculino,Limpieza Del Hogar,90.53,8,36.212,760.452,3/15/2019,14:48,Tarjeta de credito,724.24,4.761904762,36.212
101-81-4070,TROMPILLO,Miembro,Femenino,Despensa y Abarrotes,62.82,2,6.282,131.922,1/17/2019,12:36,Monedero electrónico,125.64,4.761904762,6.282
631-34-1880,REYES,Miembro,Masculino,Cuidado Personal,24.31,3,3.6465,76.5765,1/8/2019,19:09,Tarjeta de credito,72.93,4.761904762,3.6465
852-82-2749,SUR,Normal,Masculino,Limpieza Del Hogar,64.59,4,12.918,271.278,1/6/2019,13:35,Monedero electrónico,258.36,4.761904762,12.918
873-14-6353,REYES,Miembro,Masculino,Carnes y Embutidos,24.82,7,8.687,182.427,2/16/2019,10:33,Tarjeta de credito,173.74,4.761904762,8.687
584-66-4073,TROMPILLO,Normal,Masculino,Panaderia,56.5,1,2.825,59.325,3/13/2019,15:45,Monedero electrónico,56.5,4.761904762,2.825
544-55-9589,EQUIPETROL,Miembro,Femenino,Lacteos,21.43,10,10.715,225.015,1/28/2019,11:51,Efectivo,214.3,4.761904762,10.715
166-19-2553,EQUIPETROL,Miembro,Masculino,Bebidas,89.06,6,26.718,561.078,1/18/2019,17:26,Efectivo,534.36,4.761904762,26.718
737-88-5876,REYES,Miembro,Masculino,Congelados,23.29,4,4.658,97.818,3/19/2019,11:52,Tarjeta de credito,93.16,4.761904762,4.658
154-87-7367,TROMPILLO,Normal,Masculino,Cuidado Personal,65.26,8,26.104,548.184,3/15/2019,14:04,Monedero electrónico,522.08,4.761904762,26.104
885-56-0389,SUR,Miembro,Masculino,Cuidado Personal,52.35,1,2.6175,54.9675,2/12/2019,17:49,Efectivo,52.35,4.761904762,2.6175
608-05-3804,REYES,Miembro,Masculino,Limpieza Del Hogar,39.75,1,1.9875,41.7375,2/25/2019,20:19,Efectivo,39.75,4.761904762,1.9875
448-61-3783,SUR,Normal,Femenino,Carnes y Embutidos,90.02,8,36.008,756.168,3/21/2019,16:08,Tarjeta de credito,720.16,4.761904762,36.008
761-49-0439,EQUIPETROL,Miembro,Femenino,Limpieza Del Hogar,12.1,8,4.84,101.64,1/19/2019,10:17,Monedero electrónico,96.8,4.761904762,4.84
490-95-0021,TROMPILLO,Miembro,Femenino,Congelados,33.21,10,16.605,348.705,1/8/2019,14:25,Monedero electrónico,332.1,4.761904762,16.605
115-38-7388,REYES,Miembro,Femenino,Cuidado Personal,10.18,8,4.072,85.512,3/30/2019,12:51,Tarjeta de credito,81.44,4.761904762,4.072
311-13-6971,URUBO FIDALGA,Miembro,Masculino,Snack y Dulces,31.99,10,15.995,335.895,2/20/2019,15:18,Tarjeta de credito,319.9,4.761904762,15.995
291-55-6563,EQUIPETROL,Miembro,Femenino,Lacteos,34.42,6,10.326,216.846,3/30/2019,12:45,Monedero electrónico,206.52,4.761904762,10.326
548-48-3156,REYES,Miembro,Femenino,Lacteos,83.34,2,8.334,175.014,3/19/2019,13:37,Efectivo,166.68,4.761904762,8.334
460-93-5834,URUBO FIDALGA,Normal,Masculino,Despensa y Abarrotes,45.58,7,15.953,335.013,1/13/2019,10:03,Efectivo,319.06,4.761904762,15.953
325-89-4209,TROMPILLO,Miembro,Masculino,Carnes y Embutidos,87.9,1,4.395,92.295,2/5/2019,19:42,Monedero electrónico,87.9,4.761904762,4.395
884-80-6021,TROMPILLO,Miembro,Femenino,Bebidas,73.47,10,36.735,771.435,3/23/2019,13:14,Monedero electrónico,734.7,4.761904762,36.735
137-74-8729,TROMPILLO,Normal,Femenino,Bebidas,12.19,8,4.876,102.396,3/13/2019,12:47,Monedero electrónico,97.52,4.761904762,4.876
880-46-5796,REYES,Miembro,Masculino,Lacteos,76.92,10,38.46,807.66,3/17/2019,19:53,Monedero electrónico,769.2,4.761904762,38.46
389-70-2397,URUBO FIDALGA,Normal,Femenino,Bebidas,83.66,5,20.915,439.215,2/21/2019,10:26,Efectivo,418.3,4.761904762,20.915
114-35-5271,SUR,Normal,Femenino,Despensa y Abarrotes,57.91,8,23.164,486.444,2/7/2019,15:06,Efectivo,463.28,4.761904762,23.164
607-76-6216,SUR,Miembro,Femenino,Lacteos,92.49,5,23.1225,485.5725,3/2/2019,16:35,Tarjeta de credito,462.45,4.761904762,23.1225
715-20-1673,TROMPILLO,Normal,Masculino,Cuidado Personal,28.38,5,7.095,148.995,3/6/2019,20:57,Efectivo,141.9,4.761904762,7.095
811-35-1094,URUBO FIDALGA,Miembro,Masculino,Bebidas,50.45,6,15.135,317.835,2/6/2019,15:16,Tarjeta de credito,302.7,4.761904762,15.135
699-88-1972,EQUIPETROL,Normal,Masculino,Carnes y Embutidos,99.16,8,39.664,832.944,1/28/2019,17:47,Tarjeta de credito,793.28,4.761904762,39.664
781-84-8059,SUR,Normal,Masculino,Carnes y Embutidos,60.74,7,21.259,446.439,1/18/2019,16:23,Monedero electrónico,425.18,4.761904762,21.259
409-49-6995,REYES,Miembro,Femenino,Despensa y Abarrotes,47.27,6,14.181,297.801,2/5/2019,10:17,Efectivo,283.62,4.761904762,14.181
725-54-0677,SUR,Miembro,Masculino,Carnes y Embutidos,85.6,7,29.96,629.16,3/2/2019,13:50,Efectivo,599.2,4.761904762,29.96
146-09-5432,SUR,Miembro,Masculino,Congelados,35.04,9,15.768,331.128,2/9/2019,19:17,Monedero electrónico,315.36,4.761904762,15.768
377-79-7592,SUR,Miembro,Femenino,Lacteos,44.84,9,20.178,423.738,1/14/2019,14:00,Tarjeta de credito,403.56,4.761904762,20.178
509-10-0516,REYES,Normal,Masculino,Snack y Dulces,45.97,4,9.194,193.074,2/9/2019,12:02,Monedero electrónico,183.88,4.761904762,9.194
595-94-9924,URUBO FIDALGA,Miembro,Femenino,Snack y Dulces,27.73,5,6.9325,145.5825,3/26/2019,20:21,Tarjeta de credito,138.65,4.761904762,6.9325
865-41-9075,SUR,Normal,Masculino,Panaderia,11.53,7,4.0355,84.7455,1/28/2019,17:35,Efectivo,80.71,4.761904762,4.0355
545-07-8534,SUR,Normal,Femenino,Lacteos,58.32,2,5.832,122.472,2/14/2019,12:42,Monedero electrónico,116.64,4.761904762,5.832
118-62-1812,SUR,Miembro,Femenino,Panaderia,78.38,4,15.676,329.196,3/24/2019,17:56,Efectivo,313.52,4.761904762,15.676
450-42-3339,URUBO FIDALGA,Normal,Masculino,Bebidas,84.61,10,42.305,888.405,2/9/2019,18:58,Tarjeta de credito,846.1,4.761904762,42.305
851-98-3555,URUBO FIDALGA,Normal,Femenino,Snack y Dulces,82.88,5,20.72,435.12,3/24/2019,14:08,Tarjeta de credito,414.4,4.761904762,20.72
186-71-5196,REYES,Miembro,Femenino,Despensa y Abarrotes,79.54,2,7.954,167.034,3/27/2019,16:30,Monedero electrónico,159.08,4.761904762,7.954
624-01-8356,SUR,Normal,Femenino,Cuidado Personal,49.01,10,24.505,514.605,1/27/2019,10:44,Tarjeta de credito,490.1,4.761904762,24.505
313-66-9943,REYES,Miembro,Femenino,Cuidado Personal,29.15,3,4.3725,91.8225,3/27/2019,20:29,Tarjeta de credito,87.45,4.761904762,4.3725
151-27-8496,URUBO FIDALGA,Normal,Femenino,Snack y Dulces,56.13,4,11.226,235.746,1/19/2019,11:43,Monedero electrónico,224.52,4.761904762,11.226
453-33-6436,URUBO FIDALGA,Normal,Femenino,Congelados,93.12,8,37.248,782.208,2/7/2019,10:09,Efectivo,744.96,4.761904762,37.248
522-57-8364,EQUIPETROL,Miembro,Masculino,Congelados,51.34,8,20.536,431.256,1/31/2019,10:00,Monedero electrónico,410.72,4.761904762,20.536
459-45-2396,URUBO FIDALGA,Miembro,Femenino,Carnes y Embutidos,99.6,3,14.94,313.74,2/25/2019,18:45,Efectivo,298.8,4.761904762,14.94
717-96-4189,REYES,Normal,Femenino,Congelados,35.49,6,10.647,223.587,2/2/2019,12:40,Efectivo,212.94,4.761904762,10.647
722-13-2115,REYES,Miembro,Masculino,Limpieza Del Hogar,42.85,1,2.1425,44.9925,3/14/2019,15:36,Tarjeta de credito,42.85,4.761904762,2.1425
749-81-8133,EQUIPETROL,Normal,Femenino,Snack y Dulces,94.67,4,18.934,397.614,3/11/2019,12:04,Efectivo,378.68,4.761904762,18.934
777-67-2495,EQUIPETROL,Normal,Masculino,Limpieza Del Hogar,68.97,3,10.3455,217.2555,2/22/2019,11:26,Monedero electrónico,206.91,4.761904762,10.3455
636-98-3364,SUR,Miembro,Femenino,Carnes y Embutidos,26.26,3,3.939,82.719,3/2/2019,12:36,Monedero electrónico,78.78,4.761904762,3.939
246-55-6923,SUR,Miembro,Femenino,Despensa y Abarrotes,35.79,9,16.1055,338.2155,3/10/2019,15:06,Tarjeta de credito,322.11,4.761904762,16.1055
181-82-6255,SUR,Normal,Femenino,Limpieza Del Hogar,16.37,6,4.911,103.131,2/8/2019,10:58,Efectivo,98.22,4.761904762,4.911
838-02-1821,EQUIPETROL,Miembro,Femenino,Cuidado Personal,12.73,2,1.273,26.733,2/22/2019,12:10,Tarjeta de credito,25.46,4.761904762,1.273
887-42-0517,URUBO FIDALGA,Normal,Femenino,Bebidas,83.14,7,29.099,611.079,1/10/2019,10:31,Tarjeta de credito,581.98,4.761904762,29.099
457-12-0244,EQUIPETROL,Miembro,Femenino,Lacteos,35.22,6,10.566,221.886,3/14/2019,13:49,Monedero electrónico,211.32,4.761904762,10.566
226-34-0034,EQUIPETROL,Normal,Femenino,Bebidas,13.78,4,2.756,57.876,1/10/2019,11:10,Monedero electrónico,55.12,4.761904762,2.756
321-49-7382,EQUIPETROL,Miembro,Masculino,Panaderia,88.31,1,4.4155,92.7255,2/15/2019,17:38,Tarjeta de credito,88.31,4.761904762,4.4155
397-25-8725,TROMPILLO,Miembro,Femenino,Panaderia,39.62,9,17.829,374.409,1/13/2019,17:54,Tarjeta de credito,356.58,4.761904762,17.829
431-66-2305,SUR,Normal,Femenino,Snack y Dulces,88.25,9,39.7125,833.9625,2/15/2019,20:51,Tarjeta de credito,794.25,4.761904762,39.7125
825-94-5922,EQUIPETROL,Normal,Masculino,Carnes y Embutidos,25.31,2,2.531,53.151,3/2/2019,19:26,Monedero electrónico,50.62,4.761904762,2.531
641-62-7288,URUBO FIDALGA,Normal,Masculino,Bebidas,99.92,6,29.976,629.496,3/24/2019,13:33,Monedero electrónico,599.52,4.761904762,29.976
756-93-1854,EQUIPETROL,Miembro,Femenino,Snack y Dulces,83.35,2,8.335,175.035,2/2/2019,14:05,Tarjeta de credito,166.7,4.761904762,8.335
243-55-8457,SUR,Normal,Femenino,Panaderia,74.44,10,37.22,781.62,2/27/2019,11:40,Monedero electrónico,744.4,4.761904762,37.22
458-10-8612,EQUIPETROL,Normal,Masculino,Panaderia,64.08,7,22.428,470.988,1/20/2019,12:27,Monedero electrónico,448.56,4.761904762,22.428
501-61-1753,SUR,Normal,Femenino,Despensa y Abarrotes,63.15,6,18.945,397.845,1/3/2019,20:24,Monedero electrónico,378.9,4.761904762,18.945
235-06-8510,EQUIPETROL,Miembro,Masculino,Panaderia,85.72,3,12.858,270.018,1/24/2019,20:59,Monedero electrónico,257.16,4.761904762,12.858
433-08-7822,SUR,Normal,Femenino,Despensa y Abarrotes,78.89,7,27.6115,579.8415,1/5/2019,19:48,Monedero electrónico,552.23,4.761904762,27.6115
361-85-2571,URUBO FIDALGA,Normal,Femenino,Carnes y Embutidos,89.48,5,22.37,469.77,3/30/2019,10:18,Efectivo,447.4,4.761904762,22.37
131-70-8179,TROMPILLO,Miembro,Femenino,Cuidado Personal,92.09,3,13.8135,290.0835,2/17/2019,16:27,Efectivo,276.27,4.761904762,13.8135
500-02-2261,EQUIPETROL,Normal,Femenino,Despensa y Abarrotes,57.29,6,17.187,360.927,3/21/2019,17:04,Monedero electrónico,343.74,4.761904762,17.187
720-72-2436,EQUIPETROL,Normal,Masculino,Congelados,66.52,4,13.304,279.384,3/2/2019,18:14,Monedero electrónico,266.08,4.761904762,13.304
702-83-5291,URUBO FIDALGA,Miembro,Masculino,Snack y Dulces,99.82,9,44.919,943.299,3/27/2019,10:43,Efectivo,898.38,4.761904762,44.919
809-69-9497,EQUIPETROL,Normal,Femenino,Lacteos,45.68,10,22.84,479.64,1/19/2019,19:30,Monedero electrónico,456.8,4.761904762,22.84
449-16-6770,TROMPILLO,Normal,Masculino,Cuidado Personal,50.79,5,12.6975,266.6475,2/19/2019,14:53,Tarjeta de credito,253.95,4.761904762,12.6975
333-23-2632,EQUIPETROL,Miembro,Masculino,Congelados,10.08,7,3.528,74.088,3/28/2019,20:14,Efectivo,70.56,4.761904762,3.528
489-82-1237,TROMPILLO,Normal,Femenino,Panaderia,93.88,7,32.858,690.018,1/5/2019,11:51,Tarjeta de credito,657.16,4.761904762,32.858
859-97-6048,SUR,Miembro,Masculino,Despensa y Abarrotes,84.25,2,8.425,176.925,3/26/2019,14:13,Tarjeta de credito,168.5,4.761904762,8.425
676-10-2200,REYES,Miembro,Masculino,Lacteos,53.78,1,2.689,56.469,2/3/2019,20:13,Monedero electrónico,53.78,4.761904762,2.689
373-88-1424,URUBO FIDALGA,Miembro,Masculino,Despensa y Abarrotes,35.81,5,8.9525,188.0025,2/6/2019,18:44,Monedero electrónico,179.05,4.761904762,8.9525
365-16-4334,TROMPILLO,Normal,Femenino,Bebidas,26.43,8,10.572,222.012,2/24/2019,14:26,Monedero electrónico,211.44,4.761904762,10.572
503-21-4385,URUBO FIDALGA,Miembro,Masculino,Panaderia,39.91,3,5.9865,125.7165,2/21/2019,12:40,Monedero electrónico,119.73,4.761904762,5.9865
305-89-2768,REYES,Miembro,Femenino,Bebidas,21.9,3,3.285,68.985,1/9/2019,18:43,Monedero electrónico,65.7,4.761904762,3.285
574-80-1489,URUBO FIDALGA,Miembro,Femenino,Lacteos,62.85,4,12.57,263.97,2/25/2019,13:22,Monedero electrónico,251.4,4.761904762,12.57
784-08-0310,SUR,Miembro,Femenino,Congelados,21.04,4,4.208,88.368,1/13/2019,13:58,Efectivo,84.16,4.761904762,4.208
200-40-6154,URUBO FIDALGA,Miembro,Masculino,Panaderia,65.91,6,19.773,415.233,2/9/2019,11:45,Efectivo,395.46,4.761904762,19.773
846-10-0341,TROMPILLO,Normal,Femenino,Carnes y Embutidos,42.57,7,14.8995,312.8895,1/6/2019,11:51,Efectivo,297.99,4.761904762,14.8995
577-34-7579,SUR,Miembro,Masculino,Despensa y Abarrotes,50.49,9,22.7205,477.1305,1/10/2019,17:16,Efectivo,454.41,4.761904762,22.7205
430-02-3888,EQUIPETROL,Normal,Masculino,Despensa y Abarrotes,46.02,6,13.806,289.926,2/7/2019,15:55,Efectivo,276.12,4.761904762,13.806
867-47-1948,URUBO FIDALGA,Normal,Femenino,Congelados,15.8,10,7.9,165.9,1/9/2019,12:07,Efectivo,158.0,4.761904762,7.9
384-59-6655,REYES,Miembro,Femenino,Bebidas,98.66,9,44.397,932.337,2/19/2019,15:07,Efectivo,887.94,4.761904762,44.397
256-58-3609,TROMPILLO,Miembro,Masculino,Bebidas,91.98,1,4.599,96.579,3/18/2019,15:29,Efectivo,91.98,4.761904762,4.599
324-92-3863,SUR,Miembro,Masculino,Panaderia,20.89,2,2.089,43.869,2/5/2019,18:45,Efectivo,41.78,4.761904762,2.089
593-08-5916,REYES,Normal,Femenino,Cuidado Personal,15.5,1,0.775,16.275,3/19/2019,15:23,Tarjeta de credito,15.5,4.761904762,0.775
364-34-2972,URUBO FIDALGA,Miembro,Masculino,Snack y Dulces,96.82,3,14.523,304.983,3/30/2019,20:37,Efectivo,290.46,4.761904762,14.523
794-42-3736,TROMPILLO,Normal,Masculino,Panaderia,33.33,2,3.333,69.993,1/26/2019,14:41,Tarjeta de credito,66.66,4.761904762,3.333
172-42-8274,TROMPILLO,Normal,Femenino,Congelados,38.27,2,3.827,80.367,3/2/2019,18:18,Tarjeta de credito,76.54,4.761904762,3.827
558-60-5016,REYES,Normal,Femenino,Panaderia,33.3,9,14.985,314.685,3/4/2019,15:27,Monedero electrónico,299.7,4.761904762,14.985
195-06-0432,REYES,Miembro,Masculino,Lacteos,81.01,3,12.1515,255.1815,1/13/2019,12:55,Tarjeta de credito,243.03,4.761904762,12.1515
605-03-2706,EQUIPETROL,Normal,Femenino,Congelados,15.8,3,2.37,49.77,3/25/2019,18:02,Efectivo,47.4,4.761904762,2.37
214-30-2776,REYES,Miembro,Femenino,Despensa y Abarrotes,34.49,5,8.6225,181.0725,3/11/2019,19:44,Tarjeta de credito,172.45,4.761904762,8.6225
746-04-1077,SUR,Miembro,Femenino,Limpieza Del Hogar,84.63,10,42.315,888.615,1/1/2019,11:36,Tarjeta de credito,846.3,4.761904762,42.315
448-34-8700,URUBO FIDALGA,Miembro,Masculino,Snack y Dulces,36.91,7,12.9185,271.2885,2/10/2019,13:51,Monedero electrónico,258.37,4.761904762,12.9185
452-04-8808,REYES,Normal,Masculino,Lacteos,87.08,7,30.478,640.038,1/26/2019,15:17,Efectivo,609.56,4.761904762,30.478
531-56-4728,SUR,Normal,Masculino,Bebidas,80.08,3,12.012,252.252,2/11/2019,15:29,Efectivo,240.24,4.761904762,12.012
744-82-9138,TROMPILLO,Normal,Masculino,Snack y Dulces,86.13,2,8.613,180.873,2/7/2019,17:59,Efectivo,172.26,4.761904762,8.613
883-69-1285,EQUIPETROL,Miembro,Masculino,Despensa y Abarrotes,49.92,2,4.992,104.832,3/6/2019,11:55,Tarjeta de credito,99.84,4.761904762,4.992
221-25-5073,URUBO FIDALGA,Normal,Femenino,Limpieza Del Hogar,74.66,4,14.932,313.572,3/4/2019,10:39,Efectivo,298.64,4.761904762,14.932
518-71-6847,REYES,Miembro,Masculino,Cuidado Personal,26.6,6,7.98,167.58,2/26/2019,15:10,Monedero electrónico,159.6,4.761904762,7.98
156-20-0370,SUR,Normal,Femenino,Snack y Dulces,25.45,1,1.2725,26.7225,3/10/2019,18:10,Tarjeta de credito,25.45,4.761904762,1.2725
151-33-7434,EQUIPETROL,Normal,Femenino,Bebidas,67.77,1,3.3885,71.1585,2/4/2019,20:43,Tarjeta de credito,67.77,4.761904762,3.3885
728-47-9078,EQUIPETROL,Miembro,Masculino,Congelados,59.59,4,11.918,250.278,1/19/2019,12:46,Efectivo,238.36,4.761904762,11.918
809-46-1866,SUR,Normal,Masculino,Congelados,58.15,4,11.63,244.23,1/23/2019,17:44,Efectivo,232.6,4.761904762,11.63
139-32-4183,REYES,Miembro,Femenino,Cuidado Personal,97.48,9,43.866,921.186,3/14/2019,14:19,Monedero electrónico,877.32,4.761904762,43.866
148-41-7930,SUR,Normal,Masculino,Despensa y Abarrotes,99.96,7,34.986,734.706,1/23/2019,10:33,Efectivo,699.72,4.761904762,34.986
189-40-5216,EQUIPETROL,Normal,Masculino,Snack y Dulces,96.37,7,33.7295,708.3195,1/9/2019,11:40,Efectivo,674.59,4.761904762,33.7295
374-38-5555,EQUIPETROL,Normal,Femenino,Carnes y Embutidos,63.71,5,15.9275,334.4775,2/7/2019,19:30,Monedero electrónico,318.55,4.761904762,15.9275
764-44-8999,SUR,Normal,Femenino,Limpieza Del Hogar,14.76,2,1.476,30.996,2/18/2019,14:42,Monedero electrónico,29.52,4.761904762,1.476
552-44-5977,TROMPILLO,Miembro,Masculino,Cuidado Personal,62.0,8,24.8,520.8,1/3/2019,19:08,Tarjeta de credito,496.0,4.761904762,24.8
267-62-7380,REYES,Miembro,Masculino,Lacteos,82.34,10,41.17,864.57,3/29/2019,19:12,Monedero electrónico,823.4,4.761904762,41.17
430-53-4718,TROMPILLO,Miembro,Masculino,Bebidas,75.37,8,30.148,633.108,1/28/2019,15:46,Tarjeta de credito,602.96,4.761904762,30.148
886-18-2897,EQUIPETROL,Normal,Femenino,Bebidas,56.56,5,14.14,296.94,3/22/2019,19:06,Tarjeta de credito,282.8,4.761904762,14.14
602-16-6955,TROMPILLO,Normal,Femenino,Despensa y Abarrotes,76.6,10,38.3,804.3,1/24/2019,18:10,Monedero electrónico,766.0,4.761904762,38.3
745-74-0715,EQUIPETROL,Normal,Masculino,Lacteos,58.03,2,5.803,121.863,3/10/2019,20:46,Monedero electrónico,116.06,4.761904762,5.803
690-01-6631,SUR,Normal,Masculino,Limpieza Del Hogar,17.49,10,8.745,183.645,2/22/2019,18:35,Monedero electrónico,174.9,4.761904762,8.745
652-49-6720,SUR,Miembro,Femenino,Cuidado Personal,60.95,1,3.0475,63.9975,2/18/2019,11:40,Monedero electrónico,60.95,4.761904762,3.0475
233-67-5758,REYES,Normal,Masculino,Carnes y Embutidos,40.35,1,2.0175,42.3675,1/29/2019,13:46,Monedero electrónico,40.35,4.761904762,2.0175
303-96-2227,SUR,Normal,Femenino,Congelados,97.38,10,48.69,1022.49,3/2/2019,17:16,Monedero electrónico,973.8,4.761904762,48.69
727-02-1313,TROMPILLO,Miembro,Masculino,Lacteos,31.84,1,1.592,33.432,2/9/2019,13:22,Efectivo,31.84,4.761904762,1.592
347-56-2442,REYES,Normal,Masculino,Despensa y Abarrotes,65.82,1,3.291,69.111,2/22/2019,15:33,Efectivo,65.82,4.761904762,3.291
849-09-3807,SUR,Miembro,Femenino,Carnes y Embutidos,88.34,7,30.919,649.299,2/18/2019,13:28,Efectivo,618.38,4.761904762,30.919
